,Unnamed: 0,Unnamed: 0.1,instagram_likes,instagram_followers,created_at,title,#cocacola,#coke,#love,a,#drink,#cola,my,i,#me,#instagood,the,#followme,#summer,#like,#red,#name,#coca,with,#instagram,coke,#follow,#friends,#happy,coca,de,#picoftheday,to,#share,cola,#photooftheday,:),and,#my,#food,#tagsforlikes,me,#instadaily,#cool,#instamood,la,#fun,#cute,this,#girl,in,#with,#like4like,#swag,is,of,day_week,hour_day
6475,6475,6475,59.0,616.0,2013-06-12T22:46:53Z,"O amor a gente nao escolhe, ele acontece. <3  Feliz dia dos Namorados . S2",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6476,6476,6476,0.0,102.0,2013-06-12T22:46:52Z,Perfect road trip accessories #CocaCola #Marlboro #KitKat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6477,6477,6477,0.0,34.0,2013-06-12T22:46:51Z,My name! #aaron #coke #cola #red #cocacola,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6478,6478,6478,5.0,80.0,2013-06-12T22:46:51Z,#cocacola #gang #asi #jinej #gang #co #best #friend #forever #czech #girls #bety #blonde #brunette #zemanovic #residence #handstand #smile #cute #i #love #her,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,22
6479,6479,6479,3.0,168.0,2013-06-12T22:46:49Z,Omg brain freeze!!! So worth it tho!! Lmao #target #icee #cherry #coke #wildcherry #blueraspberry  #cocacola #brainfreeze #yummy #hot #summer #day #omg #like #tagforlikes #likelike #igers #iger #iphone,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6480,6480,6480,0.0,345.0,2013-06-12T22:46:49Z,Boredom kills #bored #boredom #cards #cocacola #budweiser #gooddrinks #houseofcards #savemefromboredom,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6481,6481,6481,0.0,503.0,2013-06-12T22:46:47Z,Princess got her soda!! #cocacola#zero#prinsesse#princess#weee woop partyparyy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6482,6482,6482,0.0,434.0,2013-06-12T22:46:44Z,"#cocaCola
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6483,6483,6483,0.0,125.0,2013-06-12T22:46:41Z,#cocacola #coca #cola #love #mamma #serata #amici #instalove #instacoca #rosso #red #bibite #cannuccia #coke,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6484,6484,6484,0.0,87.0,2013-06-12T22:46:39Z,@jillox13 got me this #sick #chalkboard today! My chalkboard game is about to be tiiiiiiight! #cocacola #homage #talkingboutpractice!,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,22
6485,6485,6485,3.0,350.0,2013-06-12T22:44:02Z,The Coke store... Badass.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6486,6486,6486,1.0,142.0,2013-06-12T22:44:01Z,#subway #subwaymelt #cocacola #lettuce #ham #bacon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6487,6487,6487,1.0,356.0,2013-06-12T22:43:56Z,Is it just me or is this massive can of #cocacola fantastic. I have never seen a can of coke so big. #drink #coke #bottomsup,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,22
6488,6488,6488,1.0,294.0,2013-06-12T22:43:56Z,"Dear Cameron, I wouldn't share the steam off my piss if you were on fire, never mind share a coke with you! Hate when you pick up coke bottles with people's names that you hate.",0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6489,6489,6489,9.0,230.0,2013-06-12T22:43:55Z,Hey!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6490,6490,6490,0.0,113.0,2013-06-12T22:43:53Z,Finally found a Jake #shareacoke #jake #cocacola,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6491,6491,6491,0.0,85.0,2013-06-12T22:43:51Z,"Perché infondo siamo tutti dei sognatori.. E la felicità non è altro che un susseguirsi continuo di sorrisi che riempiono il cuore unita alla certezza che ce ne saranno di altri ancora più forti e più belli. La felicità è tirar giù la maschera, ed AMARE. La felicità sono i piccoli gesti: un fiore accanto al tuo piatto pronto in tavola, un forte abbraccio. In fondo, c nutriamo d piccoli particolari... #shakespeare : gli innamorati hanno, come i pazzi, un cervello tanto fecondo ed una fantasia tanto eccitabile, che vedono assai più cose di quante la fredda ragione riesca poi a spiegare [...] #cocacola #amore #felicità #happieness",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,22
6492,6492,6492,1.0,325.0,2013-06-12T22:43:48Z,"Mais um presente do love, que itooo <3 #cocacola #diadosnamorados #love #happy #obrigada",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6493,6493,6493,2.0,255.0,2013-06-12T22:43:44Z,Nice quiet night in for me! :') #cocacola #films #thesweeney #BenDrew #PlanB #cigarettes #food #cherrydrops,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,22
6494,6494,6494,0.0,64.0,2013-06-12T22:43:41Z,"Coca-cola de cristal para la depresión...no?
#cocacola#coke#asdfghjkl#shalalala#TagsForLikes#DestapaLaFelicidad#DespiertalaMagiaEnTi#delicioso#ParaLaDepresion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,22
6495,6495,6495,2.0,175.0,2013-06-12T22:43:40Z,#coke #cola #brunette #lol #cool #cocacola #soda #nails,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6496,6496,6496,2.0,55.0,2013-06-12T22:43:38Z,Condividi questa coca cola con il tuo amore! #cocacola #aperitivo #love #sun #red #white #como #l4l #f4f,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6497,6497,6497,13.0,510.0,2013-06-12T22:40:45Z,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6498,6498,6498,14.0,287.0,2013-06-12T22:40:43Z,#cocacola#ilRapper#rap#music#spinslovesme#webstagram#twegram#tbt#fashion#likeforlike#like4like#jj#instaphoto#igers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6499,6499,6499,106.0,3294.0,2013-06-12T22:40:43Z,#tyga#wizkalifa#kidink#cocacola#instadaily#alcohol#food#love#life#bestoftheday#fashion#happy#igers#iphonesia#girlfriend#likeback#boyfriend#clothes#hashtags#s4s#likes#follow#followme#justme#camera#smile#boys#girl#friends,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6500,6500,6500,7.0,135.0,2013-06-12T22:40:42Z,#take #a #look #at #our #wonderful #website #to #discover #all #our #pictures #and #follow #us #on #instagram @eapicture #or #on #facebook : E&A Photography,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6501,6501,6501,2.0,121.0,2013-06-12T22:40:41Z,nareszcie colca z moim imieniem. #props #na #rewirze #cocacola #coke #abc #english #lesson #chilling #drink #magda #polish #name #imie #swagger #instawszystko #wiecej #tagów #bo #za #mało #sunglasses #rayban #prawie #sunbites tm#t4l #tak,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6502,6502,6502,3.0,23866.0,2013-06-12T22:40:40Z,What a find!,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6503,6503,6503,3.0,81.0,2013-06-12T22:40:39Z,#Platanito #Cachu #Queso #Kiss #CocaCola #Merienda #Jei #Me #Grintin #ReunionPrevia #Love #Comelonas @jeirivera_ xD,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6504,6504,6504,0.0,181.0,2013-06-12T22:40:38Z,#platanito #cachu #queso #cocacola #merienda #grintin #joyce #jei #reunion #previa #love #comelonas #random ❤❤❤❤✨✅✅,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6505,6505,6505,,,2013-06-12T22:40:37Z,@GirasoleCri la tua #cocacola #light ufficiale :) questa nn si beve xò!!! http://t.co/PlRj1u3NeG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,22
6506,6506,6506,,,2013-06-12T22:40:37Z,RT @maarkiss78: @SeebHdl poser au calme devant takken.2 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6507,6507,#ecranled #posée #cocacola #enfrance http://t.co/8hPMks6Upc,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6508,6508,6507,2.0,161.0,2013-06-12T22:38:00Z,Sin filtros #cocacola#pelicula @danielaisaza94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6509,6509,6508,2.0,129.0,2013-06-12T22:37:59Z,O melhor de Deus ainda esta por vir. #partiu #culto #quarta #vamunois #cocacola #InstaGod #amor #Deus #VamosAdorar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6510,6510,6509,2.0,169.0,2013-06-12T22:37:59Z,"Eu comemorando o dia dos namorados mais meus amores, bacon&coca-cola.  #cocacola #americanbacon #noite #lanchonete #escutandobeatles",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6511,6511,6510,14.0,63.0,2013-06-12T22:37:58Z,#familia #love #family #me #instagram #beautiful #amor #swag #forever #boy #cute #like #instalove #bebe #cocacola #girl #instagood #happy #streetphotography #diadosnamorados #urbangangfamily #girls #lafabricadelafelicidad #brasil #bestoftheday #all_shots #day #mi #tbt,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,22
6512,6512,6511,2.0,14.0,2013-06-12T22:37:57Z,Coca cola hecho en Mexico #cocacola #nocornsyrup #instagood #photooftheday #picoftheday #instamood #instagrammers #instagramhub #instadaily #bestoftheday,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,22
6513,6513,6512,0.0,258.0,2013-06-12T22:37:56Z,Foda-se a alergia! Huahua #coke #coca #cocacola,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6514,6514,6513,0.0,144.0,2013-06-12T22:37:53Z,Quanto mais amor melhor :) #cocacola #outback #love #boyfriend,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6515,6515,6514,2.0,289.0,2013-06-12T22:37:52Z,O menino mandou beem! ;) #presentes#syndicate#melissa#cocacola#diadosnamorados#amei#love#cute#beautiful#girl#girls#meninas#chic#lindos#adoooro#,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6516,6516,6515,0.0,140.0,2013-06-12T22:37:50Z,¿Qué tal si sólo te callas y me Refrescas? #Mamadas #CocaCola #BlowJobs #TengoSed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6517,6517,6516,0.0,38.0,2013-06-12T22:37:49Z,Alla salute!!! #cocacola. #2013 #happy #friends #smile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6518,6518,6517,2.0,263.0,2013-06-12T22:37:48Z,#love @anais128 #beautifull #girl #fire #picture #picoftheday #artist #amour #love #instahub #instagood #instagram #instalove #instatime #instagroov #and #allo #amazing #america #cocacola,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,22
6519,6519,6518,0.0,77.0,2013-06-12T22:37:48Z,Nothin' like 500 mL of ice cold Coca Cola #mexico #cocacola,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,22
6520,6520,6519,0.0,96.0,2013-06-12T22:37:46Z,Finally #cocacola#love,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6521,6521,6520,1.0,83.0,2013-06-12T22:37:42Z,#coke #studio #best #fusion #love #cocacola #fun,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,22
6522,6522,6521,0.0,31.0,2013-06-12T22:37:39Z,#coca #cocacola #sonrisa #smile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6523,6523,6522,0.0,84.0,2013-06-12T22:37:36Z,#refreshing #cocacola #mexicana #mmahh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6524,6524,6523,,,2013-06-12T22:35:35Z,RT @YzYassou: Mdrrr miskin il a pas trouver #CocaCola #comprendraquipourra http://t.co/QWOmREc3hi,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6525,6525,6524,1.0,41.0,2013-06-12T22:35:05Z,#coca #cola #cocacola #eleonora #happiness #felicità #fresca #caldo #estate #pizza #mezzanotte,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6526,6526,6525,6.0,744.0,2013-06-12T22:35:00Z,Kkkkk #me #heart #amor #love #hugoboss #lindos #linda #happy #likeforlike #istalindo #istagood #amor  #amo #malhar #meu #coracao #cocacola #e #tudo #armani #swag #boylieber #justin #my #hero #feio #mas #lindos #justos,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,22
6527,6527,6526,0.0,24.0,2013-06-12T22:35:00Z,#coke #float #cocacola #icecream #dessert,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6528,6528,6527,0.0,203.0,2013-06-12T22:34:59Z,"A lot to think about ? 
The Coca Cola is allways by you're side #cocacola #hardtimes #helping",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,22
6529,6529,6528,623.0,1396.0,2013-06-12T22:34:59Z,L*Event* mit Dragana Schatz und Junior L*Event* im Zoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6530,6530,6529,347.0,1396.0,2013-06-12T22:34:57Z,"I Need a girl in my Life...
Ich brauch ein Mädchen mit Hoodie und Chucks, yes 
die, die Anrufe in der Nacht schätzt 
die immer für mich da ist 
bei der selbst meine Mum sagt Sympathisch - die mag ich 
eine Frau die mich niemals enttäuscht 
und keine Diva die Träumt doch ich gib nicht auf!!!!!",0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,22
6531,6531,6530,311.0,1396.0,2013-06-12T22:34:57Z,Eat clean and train Hard!!!!!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6532,6532,6531,0.0,0.0,2013-06-12T22:34:56Z,#cocacola,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6533,6533,6532,0.0,147.0,2013-06-12T22:34:41Z,Combinación perfecta #Xbox #cocacola,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6534,6534,6533,0.0,146.0,2013-06-12T22:34:40Z,anche la cocacola mi dice tesoro ... #cocacola #tesoro #sweet #solopernumeriuno,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,22
6535,6535,6534,0.0,173.0,2013-06-12T22:34:39Z,Now you see me #lechoneo #movies #theater #popcorn #nachos #cocacola #water #instalechoneo con el beibii,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6536,6536,6535,0.0,187.0,2013-06-12T22:34:38Z,Just 8 tacos and a coke....#tacos #TacosSinaloa #tacotruck #oakland #22nd #cocacola,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6537,6537,6536,0.0,134.0,2013-06-12T22:34:37Z,#occhi #bassi #dentroaipiedichetesorohai?#cocacola #testavuota #drittoinfaccianonmiguardimai #tarm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6538,6538,6537,1.0,106.0,2013-06-12T22:33:51Z,#pint #glass #fosters #beer #coke #cocacola #drink #refreshing,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6539,6539,6538,12.0,160.0,2013-06-12T22:33:51Z,A hard work work!  only 4 more hours! #work #kebab #cocacola #still #happy #serbian #girl,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,22
6540,6540,6539,3.0,610.0,2013-06-12T22:33:50Z,#CocaCola #Dinner #Restaurant #Food #Drink #friends #instafood #instalike,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6541,6541,6540,7.0,17.0,2013-06-12T22:33:50Z,#cocacola #just #for #you #papa #red #white #black #shop #brush #fingers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6542,6542,6541,8.0,299.0,2013-06-12T22:33:49Z,❤ #coke #cocacola #love #nice #share #with #love #likesforlikes #followforfollow #tagsforlikes #instapic #instafine #picture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,22
6543,6543,6542,37.0,3540.0,2013-06-12T22:33:48Z,More cats? Why not...? ¥ Random & Requested promotion ¥ my aim is 300+ likes p/post ¥ the amount of new followers depends on the quality of your IG-account ¥ --> #hellokitty <-- @bella_smiles_with_her_tongue @bella_smiles_with_her_tongue @bella_smiles_with_her_tongue @bella_smiles_with_her_tongue,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,22
6544,6544,6543,3.0,141.0,2013-06-12T22:33:47Z,Perdón #cocacola neta perdón. #cocacolaandrea #cocacolabenjamin #newsodas Trink 'en Coke mit uns ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6545,6545,6544,1.0,61.0,2013-06-12T22:33:47Z,Como q ando de antojo...casual!! #casual #dessert #paydepiña #cocacola,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6546,6546,6545,1.0,5.0,2013-06-12T22:33:46Z,#cola #name #cocacola,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6547,6547,6546,10.0,623.0,2013-06-12T22:33:46Z,My new #cocacola #water #healthy #refreshing #body #fitness,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
6548,6548,6547,1.0,60.0,2013-06-12T22:33:45Z,Je l'avoue a ce moment la de ma vie c'étais heureuse .. #cocacola,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,22
