,Unnamed: 0,Unnamed: 0.1,instagram_likes,instagram_comments,instagram_followers,country,title,zip,kmeans,#cocacola,#coke,#love,a,#drink,#cola,my,i,#me,#instagood,the,#followme,#summer,#like,#red,#name,#coca,with,#instagram,coke,#follow,#friends,#happy,coca,de,#picoftheday,to,#share,cola,#photooftheday,:),and,#my,#food,#tagsforlikes,me,#instadaily,#cool,#instamood,la,#fun,#cute,this,#girl,in,#with,#like4like,#swag,is,of
5138,5138,5138,2,0,452,,#coke#cocacola#cola#red#NYC#table,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5139,5139,5139,1,0,75,Germany,#cocacola #coke #cokezero #shareacoke #share #denmark #daytrip #holiday #bottle #with #name,67454,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5140,5140,5140,0,0,141,United Kingdom,#share #coke #cocacola #cokezone #cambridge #friends #name #claire,CB2 3,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5141,5141,5141,15,0,16,,I love Paulina Rubio. #paulinarubio #sexy #love #fashion #me #rachet #shanedawson #instalike #like #ok #love #onedirection #instafamous #noedit #glasses #shoes #clothes #famous #followback #s4s #shoutout #followme #likeit #cocacola #xfactor #demilovato #taylorswift #unionj #fangirl,,9,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5142,5142,5142,1,0,237,,Jutrooo :) #morrning #me #cocacola #dunhill #cigarette #smoke,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5143,5143,5143,169,1,1851,,Hello,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5144,5144,5144,6,0,1723,,#cocacola #bubbles . . âù_ 3,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5145,5145,5145,1,0,28,,I #love #CocaCola,,9,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5146,5146,5146,0,0,32,,#cocacola,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5147,5147,5147,1,0,80,,Haha I'm drinking marks drink haha #cocacola #dietcoke #mark #instadaily,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5148,5148,5148,5,0,49,,ja nejsom Nikola!:( #cocacola #nikola #bored #tagsforlikes #followme #picoftheday #warm #outside #fuckyouschool #yeah #boss #red #black #followmeplease #chutitorovnako ##coca #cola #1886 #hm #chill #flasa #kokakola #instagood #instafood #instafine #instaphoto #instaneviemcoeste #cau #pus #pus #cmuk,,9,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5149,5149,5149,3,0,323,Italy,"No io me la bevo da sola!ï’”
#me #home #garden #cocacola #amore #foreveralone #nails #pink #fluo #breakfast #boh #sun #sunbathe #sunbathing #holidays #summer #music #picoftheday #instaddict #igers #l4l #likeback #tagforlikes #followme",21100,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5150,5150,5150,1,2,210,,Era cazul :)),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5151,5151,5151,3,0,168,Spain,#cocacola #cobega #photooftheday #likeit #like4like #likeforlike #followme #followforfollow #follow4follow #follow,8170,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5152,5152,5152,0,0,50,Sweden,#MarcJacobs #CocaCola OmNomNom!,506 30,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5153,5153,5153,0,0,250,,Some of us have surname on #cocacola bottle #thirsty #tnxhubbs,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5154,5154,5154,9,0,416,,"La mia vita su una mensola âœŒ
#life #i #mylife #smoke #fire #cocacola #soccer #instasoccer #juventus #sunglasses #alessandrodelpiero #smoking #mini #top #tag #jj #smile #happy #happiness #top #tag #follow #followme #iphone #iphonesia #spongebob #pic",,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5155,5155,5155,66,0,688,,#asia #china #japan #chinese #asiafood #yumyum #sushi #honkong #tokyo #lychee #mango #grapefruit #wasabi #ingwer #cocacola #coke #turkey #backed #hotsauce #asiankitchen #instasia #instaasia #ig_asia #lemon #fruit #salate #vegan #thai #thaifood #thailand,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5156,5156,5156,,,,,Mon frÃ¨re est dotÃ© d'une intelligence tellement supÃ©rieur a la moyenne...  #CocaCola http://t.co/hqsvFv4LdB,,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5157,5157,5157,,,,Spain,Le toca el turno a #CarlosdeQuinto presidente de #cocacola #espaÃ±a #inspirationday http://t.co/IhRna1fuEr,28012,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5158,5158,5158,0,1,5,Norway,Sjefen har pÃ¸lse og Coca Cola fest,1338,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5159,5159,5159,0,0,23,Spain,"Pena k sea un anuncio de una multinacional,pero cierto es... #Cocacola",28005,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5160,5160,5160,3,0,23,,#school #cocacola #honey @ivanabrojova #happyday #you #me #crazy #crazyfriend #instagram #instadaily #instamood,,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5161,5161,5161,2,0,120,,Cute mini bottle of coke #bar #drinks #london #cocacola #tastesbetterinabottle,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5162,5162,5162,4,0,106,,Å iandien tik tiek... #bad #day #cocacola #mielieji #dress #legs #bmw #road #red #nail #after #exam #confused #sad,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5163,5163,5163,2,0,96,,dia miercoles perfecto :) #friends #nice #night #cocacola #cocacolalight #burdel #wasted :),,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5164,5164,5164,1,0,15,,In caso di sete improvvisa #birra #cocacola #fanta #beer,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5165,5165,5165,0,0,7,,#kingscross#coles#sydney#cocacola#au#red#coke,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5166,5166,5166,2,0,206,Monaco,Petite pause coca #Marion ï’—â_“ï_£â›µ#break #moorning #sea #port #yacht #yachtclub #monaco #copine #love #missyou #cocacola,98000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5167,5167,5167,0,0,106,,#terracismo #onfire #postsele #cocacola #instaday @carlanietoortega,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5168,5168,5168,2,1,159,Sweden,NÃ¥gon som vill dela en Coke Zero med mig?;),217 72,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5169,5169,5169,0,0,68,,#mmm#cocacola#share#youknow,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5170,5170,5170,5,0,55,,#cocacola #cola #collection #red #omnomnom #likeforlike #likeit #l4l #followforfollow #followme #f4f,,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5171,5171,5171,6,0,66,,#thingsthatilove#nutella#twitter#cocacola#burberry#sleep#apple#like#comment#followâù_âù_âù_âù_âù_,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5172,5172,5172,3,0,4,,#kotowska #swag #cocacola #geografic #school #friend #piekna #ksenia #klaudia #glasses #movie,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5173,5173,5173,8,1,631,Ukraine,From Kiev with Love #flowers #onthestreet #kiev #aroundtheworld #aroundme #webstagrammer #trip #igerworld #picoftheday #pollochronic #photooftheday #awesome #styleiger #noenglishplease #healthy #instastyle #igerkiev #ukraina #takeyourtime #buyme #presentforyou,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5174,5174,5174,2,0,68,,#Ä‡wiczÄ™ #niby #ostatni #egzamin #uhuhu #stres #mega #lalo #symphogne #espagnole #violin #efajka #cocacola #l4l  #like4like  #follow,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5175,5175,5175,0,0,63,,#che#buoni#cioccolato#cocacola#miei. ï˜çâù_,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5176,5176,5176,6,2,502,,#cocacola #milchschnitte #boring #atschool #friends #bestfriendsforever #funny #smile #happy #keepcalm #phuckyolife #love #peace #proud #believe #likeman #new #repost #epic #like4like #l4l #followme #followthem #like #greece #greek #girl #girls #vienna #austria,,10,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5177,5177,5177,0,0,103,,ï‘‘ï‘‘ï‘‘ #cocacola#queen,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5178,5178,5178,14,6,249,Netherlands,,2809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5179,5179,5179,8,1,224,Italy,#instagrammers #instagood #instaitalia #instamood #instadaily #cocacola #igers #igerspisa #igerslivorno #igersitalia #statigram #instagramhub #iphoneonly #iphone4s #iphonesia #bestoftheday #picoftheday #photooftheday #instaitalia #webstagram #pixelgram #jj #webstagram,56121,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5180,5180,5180,0,0,55,Slovakia,Dobre tyyy :D:D #cocacola,036 01,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5181,5181,5181,1,0,112,,#thanks#sister#cocacola#coke#sisko#syster#siblings#sunnyday#summer#scandinavian#finnishgirl,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5182,5182,5182,0,0,29,,NaÅ¡li jsme jen bejby #cocacola #summer #couple #kiss,,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5183,5183,5183,1,0,108,,Ross & Rachel #friends #cocacola #coke #throwback,,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5184,5184,5184,1,0,78,France,"This morning, receive this => Share a coca-cola with colleagues !!
#headquarters #support #colleagues #cocacola #bottle #share #personalization #drink #emblematic #whiteandred",92130,9,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5185,5185,5185,2,0,174,,Grazie down <3 @tommycap96 #amore #happiness #smile #coke #cocacola #instalike #instagood #instalove #picoftheday #photooftheday #happy #down #fun #summer,,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5186,5186,5186,0,0,113,,Da oggi cambio Giulia... ho deciso! Ahahahah @giplia #cocacola #love,,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5187,5187,5187,0,0,180,,"Mitomanie gratuite. 
#cocacolaï”ù",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5188,5188,5188,9,0,16,,Soooo true!!! #sexy #love #fashion #me #rachet #shanedawson #instalike #like #ok #love #onedirection #instafamous #noedit #glasses #shoes #clothes #famous #followback #s4s #shoutout #followme #likeit #cocacola #xfactor #demilovato #taylorswift #unionj #fangirl,,9,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5189,5189,5189,0,0,123,,Never has a bottle been more terrifying! [screams internally] *distant drumming* #bottle #coke #cocacola #zero #themaster  #doctorwho,,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5190,5190,5190,0,0,159,United Kingdom,Yussss Finally ï˜Å #cocacola #thisishowyouspellAmy,EC3M 5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5191,5191,5191,1,0,213,,Io: l'artista incompresa! #condividiunacocacola #me #instaday #instadaily #instamood #cute #tbt #igers #picoftheday #photoftheday #bestofday #bestoftheday #followme #swag #jeans #10likes #TagsForLikes #iohonesia #iphoneonly #cocacola,,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
5192,5192,5192,1,0,260,,#lattina#cocacola#Love#cena#allmix#tutti#insieme#friends#amore#seratina#felice#flash#L#O#V#E#tantoamore#solocosebelle#instahappy#happyness#wednesday#night#post#partita âù_ïç´âœŒ,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5193,5193,5193,1,0,95,,#cocacola #podeliradost :)),,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5194,5194,5194,1,0,96,,#LOVE #L.O.V.E. #COLA #COCACOLA #LIGHT #SHARE #A #COKE #LIGHT #WITH #LOVE,,9,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5195,5195,5195,1,0,246,,#olympics #wimbledon #with #my #besto #champagne #bar #sunset #cocacola #highvis #red #happy,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5196,5196,5196,0,0,68,United Kingdom,Mam ju :D #cocacola #coke #drink #nicole #nicol,TA24 8,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5197,5197,5197,23,1,242,,FAITHLYNE's new drink ..... #Coke #baby #happy #cute #love #kawaii #family #sister #new #bottle,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5198,5198,5198,2,0,141,United Kingdom,#finally #found #my #name #share #a #coke #with #jack #coke #cocacola #drink #drinks #slurp #TagsForLikes #yum #yummy #thirst #thirsty #instagood #drinkup #glass #can #photooftheday #bottle,LE12 7,9,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5199,5199,5199,0,0,128,,Yea I found it so yea I bought it #coke #name #cocacola,,9,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5200,5200,5200,0,0,140,,#shareacokewith #princess #prinsessa #cocacola #digg #iloveyou,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5201,5201,5201,164,2,3579,,Good morning..,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5202,5202,5202,1,0,57,,#cocacola #omnomnom #swag #potkikaa #ansqu_,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5203,5203,5203,4,0,26,,#nike #dunk #high #cocacola #summer,,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5204,5204,5204,9,0,629,,To my Love #cocacola #love #drink #supermarket #funny #commercial #new instatop,,10,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5205,5205,5205,11,0,30,,#labirynt#labiryntshop#Cocacola#babelek #like #like4like #TagsForLikes #TFLers #liker #likes #l4l #likes4likes #photooftheday #love #likeforlike #likesforlikes #liketeam #likeback #likebackteam #instagood #likeall #likealways #liking,,9,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5206,5206,5206,13,0,16,,At the X Factor!! #sexy #love #fashion #me #rachet #shanedawson #instalike #like #ok #love #onedirection #instafamous #noedit #glasses #shoes #clothes #famous #followback #s4s #shoutout #followme #likeit #cocacola #xfactor #demilovato #taylorswift #unionj #fangirl,,9,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5207,5207,5207,0,0,196,,Identiteitscrisis ï˜± #cocacola,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5208,5208,5208,5,1,417,,#gÃ_ntoffice #burn#cocacola#ì_°ì˜_ì˜_ì˜_ì˜_ì˜_!!!!!!!#ê°êì‚¬í•©ë‹ˆë‹_#íè_í’çì•_ê·_ëª¨ë“œ,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5209,5209,5209,4,1,138,United States,#oillamp #early1900's #vintage #Coca-Cola #Coca-Colaglass #flower #flowers #peppershaker #saltshaker #napkinholder #softglow #light #glass #antique #home #inherited #ig_of_tx #powerout,78247,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5210,5210,5210,0,0,121,Belgium,To my baby @oulianakoul!! #CocaCola,3000,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5211,5211,5211,0,0,150,,#cocacola#zero#ze#niby#ten#sam#smak#stanowsze#raczej#chyba#nie#fizyka#8lo#biaÅ‚ystok,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5212,5212,5212,,,,,RT @markbrownphotos: It's super sexy @samgilsenanx again #americangirl #cocacola #starsandstripes http://t.co/mVbLKYA3Bv,,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5213,5213,5213,,,,,#MeGustasTÃº por que me quitas el sueÃ±oâ™¥ #CocaCola *-* http://t.co/2szIPjteaE,,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5214,5214,5214,1,1,25,,#marcjacobs,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5215,5215,5215,5,0,141,,#cocacola#my#name#milka#chocolate#caramel#just#for#me#love#my#boyfriend#like#it,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5216,5216,5216,3,0,26,,#cocacola#zlatiÄçka#Karin#a#Nico#lasky#moje#a#a#Äço??,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5217,5217,5217,4,0,165,United States,#newyork #timesquare #cocacola #nyc,11435,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
