"X","Unnamed..0","Unnamed..0.1","country","title","zip","instagram_likes","kmeans"
4417,4417,"4417",NA,"#cocacola #JackUp #Hamina #Terassi #@Tiia",NA,0,"9"
4418,4418,"4418",NA,"#Bąbelek #CocaCola #Dostałam #od @agatafcb #Kocham #Moją #Agatkę #Jest #Najpiękniejsza #i #Najcudowniejsza #Examen #español #trzymajcie #kciuki #zdamy",NA,0,"9"
4419,4419,"4419",NA,"#woooo #mcdonalds #drivethru #6nuggets #doublequarterpounderwithcheesemealwithlargecoke #cocacola #coke #thankyousigninthebackground #imlovingit #cruisingaroundblanch",NA,0,"9"
4420,4420,"4420",NA,"#Cocacola #lattina #amore #love #photo #instaphoto #antico #retrò #bella #buono #zero #coca #cola #instasize #insta #boring #caldo #summer #cold #beautiful",NA,3,"9"
4421,4421,"4421","Spain","#cocacola #refresco","28701",0,"9"
4422,4422,"4422",NA,"#poser#télé#ice#Cream#cocacola#pas#en#cours#repos#que#du#Bonheur (a)",NA,0,"9"
4423,4423,"4423",NA,"Couldn't find Claire so went with my middle name #cocacola #Louise http://t.co/iFf8HDS1cq",NA,NA,NA
4424,4424,"4424",NA,"""Coqueta"" esta la nueva #CocaCola de botella de Aluminio.
@CocaColaCol http://t.co/Tg6Qxm0Cbs",NA,NA,NA
4425,4425,"4425",NA,"... con un amico #cocacola http://t.co/0I1DPBprmc",NA,NA,NA
4426,4426,"4426",NA,"Mijn naam voor vandaag is: Joost #cocacola http://t.co/jL93CmLt4U",NA,NA,NA
4427,4427,"4427",NA,"Oh yeaaaaa! #runwayblog #cocacola",NA,17,"5"
4428,4428,"4428",NA,"It's normal  #me #swag #smile #sweet #swaggy #annie #anniebaab #new #news #newphoto #la #lady #like #love #ilikeit  #omg #onelove #photooftheday #best #know #ym #ymcmb #heyyou #heygirl #muah #friends #crazy  #cocacola",NA,13,"5"
4429,4429,"4429",NA,"Känns bra att ha sin egen;)",NA,7,"9"
4430,4430,"4430","France","Repas entre AMIS ! #cocacola #coca #cola #partagez #avec #un #ami #amie #drink #boisson #repas #food #Avignon #lycée #school #jeudi #thursday","84000",1,"9"
4431,4431,"4431",NA,"AHHH #condividiunacocacolaconmamma #lunchtime #love #mum #cocacola #drink",NA,1,"9"
4432,4432,"4432",NA,"Ура) стаканчик #cocacola",NA,0,"1"
4433,4433,"4433",NA,"#cocacola #gratis #coke #condividi #con #qualcuno #top #followme #bestfriends #tagsforlikes #all_shots #tags #photooftheday #followback #likeback #like4like",NA,7,"1"
4434,4434,"4434",NA,"Jaja mit navn!❤ #cola#myname#cocacola#Camilla#me#followme#my#name#love#red#nice#amazing @instag_app ",NA,4,"1"
4435,4435,"4435",NA,"Postcards and memories.",NA,6,"10"
4436,4436,"4436",NA,"coca-cola #coke #cocacola",NA,0,"1"
4437,4437,"4437","Italy","❤❤❤","20129",5,"1"
4438,4438,"4438","Sweden","Talking about what to do during summer holidays...","246 43",35,"10"
4439,4439,"4439",NA,"I'm such a brat #coke #cocacola",NA,0,"9"
4440,4440,"4440",NA,"#ressaca #cocacola",NA,0,"9"
4441,4441,"4441","Croatia","Neka sam i ja našla svoje ime! #cocacola #for #me ","51000",0,"9"
4442,4442,"4442","Romania","#oszd meg a #CocaCola -at egy #sztar -al, vagyis #velem #star","540000",0,"9"
4443,4443,"4443",NA,"niespodzianka po powrocie do domu <3 #cocacola#skarb#boyfriend#sweet#surprise",NA,1,"9"
4444,4444,"4444",NA,"@matildaborgstrom  Matilda

I should post this girl at least 2 or 3 times a week... But I don't want to make the other starlets jealous...  YOU_DO_THE_POSE___I_DO_THE_POST_!!! You really should Follow this lovely IG-starlet @matildaborgstrom @matildaborgstrom @matildaborgstrom @matildaborgstrom  2353",NA,180,"2"
4445,4445,"4445",NA,"Anche le lattine di coca-cola mi dicono cosa provo per te... Ma io lo nego!!! #love #amore #cocacola #mmm #good #drink #love #bestfriend #patronato #viale #friends #iseeyou #i #knew #you #were #trouble #love #ya",NA,4,"9"
4446,4446,"4446",NA,"#coke #cocacola #schnucki #teildeincola",NA,1,"10"
4447,4447,"4447","Philippines","Kalesa ",NA,20,"7"
4448,4448,"4448",NA,"Throwback Thursday: look at that girl with dem daisy dukes on. She really got it going on. Looking all nice and sweet. #throwbackthursday #southernrap #downsouth #prettygirlsrockdresses #retro #jessicasimpson #cocacola #polyvore",NA,3,"7"
4449,4449,"4449",NA,"#only #cocacola #zero #new #nails #prom #nails #in #instamood #instagram #instalove #today #now #likephoto #likeforlike #likeforlikes #like4like4like #like4like #fotography #followforfollow #follow4follow4follow #follow #me",NA,11,"10"
4450,4450,"4450",NA,"#cocacola #pringles #çerezza",NA,1,"9"
4451,4451,"4451",NA,"Coca-Cola misli na mene.... Hehe...",NA,3,"9"
4452,4452,"4452",NA,"A tiny bottle with my name on it. Perfect! #CocaCola #Coke #Name #Lucy #Me #Yayyy #Random",NA,1,"9"
4453,4453,"4453","United Kingdom","Just shared a coke with @_chloerush and Lauren! #bestfriends #shareacoke #cocacola #lunch","L69 7",0,"9"
4454,4454,"4454",NA,"#friens#cocacola#nice#like",NA,0,"9"
4455,4455,"4455","Poland","#cocacola #share #loveit #sobol","41-600",0,"9"
4456,4456,"4456",NA,"#mniam #omnomnom #lody #icecream #sweet #cute #strawberry #limone #cocacola #light #odchudzanie #pełną #parą #hot #sunday #goodday #summer #holiday @patryciiia @malgorzata ♥",NA,3,"1"
4457,4457,"4457",NA,"#my #own #coke #can #cocacola #be happy #zurich #hb #switzerland #cool #nicolas #my #name",NA,2,"9"
4458,4458,"4458","Italy","New Coca-Cola ❤ #love#amore#cocacola#condividiunacocacola#sete#best #drink#ever @kekkozzo","09025",0,"1"
4459,4459,"4459",NA,"New entry nella nostra collezione #naruto #lemonsoda #kakashi #sasuke #anime #manga #otaku #japan #kawaii #cocacola #coke #bottiglie #collection #lattine #bibite #drink #photooftheday #iphoneitalia #igersitalia",NA,2,"10"
4460,4460,"4460","Italy","#me#my#best#friend#pizza#i#love#my#best#friend#today#photo#pizzavillage#good#cocacola#piazza#instanme#instaday#instaphoto#instagram#instabestfriend#instabell#instabuon#italy#we#are#infinity ❤ @carolinapuzio","80021",4,"10"
4461,4461,"4461","Italy","❤COCA COLA❤ #cocacola #giulia #name #fashion #details #fashionista #condividiunacocacola #fendi #bag #fendibag #red #passion #imieidettaglisuig #june #spring #foto_italiane #tags4likes #like4like #followme","03043",7,"10"
4462,4462,"4462",NA,"This is beautiful #beautiful #love #cocacola #cherry #nice #amazing #loveit",NA,7,"1"
4463,4463,"4463",NA,"#bozkov #rum #cocacola #alcohol #czech #mixer #ceca #39.2",NA,0,"9"
4464,4464,"4464",NA,"Mi absolute fave #cocacola #coke #vanilla #yummy",NA,1,"9"
4465,4465,"4465",NA,"#always #cocacola",NA,1,"10"
4466,4466,"4466",NA,"#party #funny #usa #hangover #crazy #trilogy #family #madness #love #lanscape #water #cars #dogs #puppies #china #money #gold #stealer #food #cocacola #popcorn #chips #toilette",NA,42,"7"
4467,4467,"4467",NA,"bored at the EZB .. #bored #art #sketch #illustration #artwork #painting #color #love #ink #pencil #artist #follow #followme #photooftheday #instadaily #igersoftheday #instamood #instagrammer #bestoftheday #instagramers #picoftheday #me #fun #igdaily #instatalent",NA,16,"1"
4468,4468,"4468","Italy","With Love ✌ #roma #love #cocacola #good #lunch #specialplace","00187",2,"1"
4469,4469,"4469",NA,"Yep  #me #swag #smile #sweet #swaggy #annie #anniebaab #new #news #newphoto #la #lady #like #love #ilikeit  #omg #onelove #photooftheday #best #know #ym #ymcmb #heyyou #heygirl #muah #friends #crazy #cocacola",NA,9,"5"
4470,4470,"4470","Norway","#awesome#condoms#good#tastes#cocacola#strawberry#sodataste#funfun#instapic#instacool#iphonesia#igdaily#instamood#instagood. Tasty condoms ","5300",2,"1"
4471,4471,"4471",NA,"#cocacola #yesterday #natalka #hibitches",NA,1,"1"
4472,4472,"4472","Italy","Cicicicicici ❤❤❤ #stella #star #treviolo #bergamo #italy #italian #cocacola #coke #summer #lunch #eating #drink #red #instagood #instamood #instafollowers #iphonesia","24048",2,"1"
4473,4473,"4473",NA,"#shareacocacola #shareacocacolawithjan #cocacola #coke #bottle #with #my #name #yeah",NA,1,"9"
4474,4474,"4474",NA,"#cocacola #picoftheday #photooftheday #pizza #bf #cazzeggio #tagsforlikes #likes #life",NA,3,"9"
4475,4475,"4475","Puerto Rico","Me la llevo! Jajaja #cocacola #tbt #favorite ","00716",2,"10"
4476,4476,"4476",NA,"Downloaded the Shop Scan Save app and got all this for free. #shop #scan #save #cocacola #coke #zero #diet #pringles #bbq #snacks #food #drink #free",NA,2,"9"
4477,4477,"4477",NA,"Mogli! 
#mogli #littlenerd #nerd #funny #glasses #fun #prodigy #likeforfun #tbt #likeforfollow #igersnaples #instadaily #instafun #lol #smile #child #instacool #sweet #likeforlikes #friends #instapic #drinkglasses #cocacola",NA,8,"1"
4478,4478,"4478","Switzerland","Boys boys boys! ♥ #boys #cocacola #zero #bottle #restaurant #Papon #Geneva #city #happy #birthday #collegue #work #drink #mixgrill #sun #instagood #love #summer #girl #men #picsforfun #funny","1204",5,"9"
4479,4479,"4479",NA,"Retro mood ♡ #retro #style #pretty #coke #redlips #miss72",NA,34,"7"
4480,4480,"4480",NA,".
#summer #cocacola #genius #lol #ginger in #vacanza #brother #yo!!",NA,1,"9"
4481,4481,"4481",NA,"#pringles#cocacola#granini#love#food ⌒.⌒",NA,2,"9"
4482,4482,"4482",NA,"#lattina #cocacola #ispiratrice #love #tantasete",NA,2,"1"
4483,4483,"4483","Italy","Ovvio! #the #rider #motors #tattoos #love #vespa #motorcycle #colli #photography #photographer #maturità #maledetta #cocacola #coke #bar #best #red #food #drink","40126",6,"7"
4484,4484,"4484",NA,"#love#cocacola",NA,3,"9"
4485,4485,"4485",NA,NA,NA,14,"9"
4486,4486,"4486",NA,"Ymcmb  #me #swag #smile #sweet #swaggy #annie #anniebaab #new #news #newphoto #la #lady #like #love #ilikeit  #omg #onelove #photooftheday #best #know #ym #ymcmb #heyyou #heygirl #muah #friends #crazy #cocacola",NA,3,"5"
4487,4487,"4487",NA,"#girl#burger#burger#burgerking#loveit#drink#Cocacola#just#hot#nail#nailart#",NA,5,"9"
4488,4488,"4488","United Kingdom","I've been ill for the past week so I apologise for not posting very often but atm sleeping is my main priority~ I don't even like diet coke but I bought this just because of the pretty Marc Jacobs pattern","GU14 9",13,"9"
4489,4489,"4489",NA,"#IamQuentin #CocaCola",NA,0,"9"
4490,4490,"4490",NA,"#cocacola #anthony #love @zzanto",NA,3,"9"
4491,4491,"4491",NA,"Let share a coke with ukki! #pizza #cocacola #aamupala #nam",NA,0,"9"
4492,4492,"4492",NA,"Tuk tuk :) #cola #cocacola #pepsi #fanta #chang #tuktuk #thailand #cars",NA,0,"9"
4493,4493,"4493",NA,"Eeeeep coming soon #6june#marcjacobs#cocacola",NA,1,"9"
4494,4494,"4494",NA,"#cocacola #fishfillet",NA,0,"9"
4495,4495,"4495",NA,"ты не ты, когда болен.. #cocacola#red",NA,1,"1"
4496,4496,"4496",NA,"#cocacola #weloveit",NA,0,"9"
4497,4497,"4497","Norway","@artlippart #coke #share #sister #cocacola #logo #family #loveyou!","0485",3,"9"
4498,4498,"4498","France","I'm a #bottle of #CocaCola #coke #melanie #fun #instagood","95130",0,"9"
4499,4499,"4499",NA,"#cocacola",NA,0,"9"
4500,4500,"4500","France","I'm a #bottle of #CocaCola #coke #melanie #fun #instagood","95130",0,"9"
4501,4501,"4501",NA,"#cocacola",NA,0,"9"
4502,4502,"4502","Croatia","Alo, komsija, dodji na Colu. :D","10000",2,"9"
4503,4503,"4503",NA,"I've spent so long trying to find my coke and my boyfriend found one in the refectory at college where I am every day. Nice one Fiona. #coke #cocacola #shareacoke #name #Fiona #idiot #happy #drink #foundit",NA,0,"1"
4504,4504,"4504","Germany","❤ #jackdaniels #whisky #alcohol #dose #cocacola #cola #Tennessee #no7 #brand #old #love #best #instapic #picoftheday #like4like #followme","21423",4,"9"
4505,4505,"4505",NA,"Appy#cocacola#shareacokewith#fave",NA,0,"1"
4506,4506,"4506",NA,"#cocaCola #restoraunt #food #nice #school #is finished #yeah #super",NA,1,"9"
4507,4507,"4507",NA,"Läsk! ❤#cocacola #coca #cola #vanilj #sommarlov #summer #happy",NA,0,"9"
4508,4508,"4508",NA,"#Cocacola #mini",NA,0,"1"
4509,4509,"4509",NA,"Jsui une star sayaii lol #CocaCola http://t.co/wTeg8V3d12",NA,NA,NA
4510,4510,"4510","Italy","#condividiamo #cocacola #new #amore #me #instaday #instafun #novita #instapic #instacool #instagram #instagram #instalike #instadaily #instamania #red #iphone4s #iphonesia #street #tagsforlike #likeforlike #picoftheday #cute","80144",15,"1"
4511,4511,"4511","Belgium","#share #a #coke #with #Manon #name #action #cocacola #coca #cola #mmm #awesome #amazing #nice #cool #red #white #flesje #haha #xoxo","9040",2,"9"
4512,4512,"4512",NA,"Crazy bout #cocacola! #photography  #singapore  #hobby",NA,1,"9"
4513,4513,"4513",NA,"""Elle Repondait Au Nom De Bella, Elle Fesait Trembler Tout Le Village...""  #cocacola#princess#bella#music#loveit#summer#refresh",NA,4,"1"
4514,4514,"4514","Italy","Condividiamo, @federicadirenzo ?  
#me #CocaCola #Coke #drink #summer #instame #picoftheday","66020",5,"9"
4515,4515,"4515",NA,"Road trip essentials! #beach #holiday #coke #cocacola #cola #sweets #roadtrip #fun #friends #sun #awesome",NA,1,"1"
4516,4516,"4516","France","#sushi #shop #playa #sun #freinds #love #artiste #lol #celine #hermes #marcjacobs #cocacola #light #gucci","74000",9,"9"
4517,4517,"4517",NA,"#cocacola #simpatija #lv #bad",NA,1,"9"
4518,4518,"4518",NA,"Peanut butter cookies, german chocolate brownie, and coke? Breakfast of champions. #chocolate #sweets #unhealthy #brownie #cookies #coke #cocacola #pop #soda",NA,0,"9"
4519,4519,"4519","France","Merci @dinuxx  #cocacola","67400",2,"1"
4520,4520,"4520",NA,"#smile #cocacola #love #instacool #instawow #instagrammers #instamood #instasmile #instasummer #instalike #teamlike #likers #igdaily #igersoftheday #picoftheday #TagsForLike #like4like #followme #jj",NA,11,"1"
4521,4521,"4521",NA,"Geslaagd! #cocacola #blij #examens #2013",NA,0,"9"
4522,4522,"4522","Italy","Mamy!!! #cocacola","80128",1,"10"
4523,4523,"4523","Azerbaijan","#cocacola#heart#drink#instagram#facebook",NA,3,"10"
4524,4524,"4524",NA,"I love coca cola ❤... #cocacola#light#4ever",NA,0,"1"
4525,4525,"4525","Italy","Che selvaggia #cocacola #condividiunacocacola #good #instagood #instagram #instalove #instacool #love #jj #tags #cruciani #tiffanyco #fun #funny #peace #preview #iphonesia #follow #food #followme #followfollowfollow #tags ✌","55042",7,"10"
4526,4526,"4526",NA,"#cocacola #names #with #my #luv",NA,0,"9"
4527,4527,"4527",NA,"#cola  #cocacola #jackdaniels #whiskey #drink #alcohol #relax #afterexam #wonderful #amazing @javid_isayev",NA,3,"9"
4528,4528,"4528",NA,"#cocacola #cool #1cent",NA,1,"9"
4529,4529,"4529",NA,"#iyus #cocacola #latepost",NA,0,"9"
4530,4530,"4530",NA,"#cocacola#Antoine",NA,0,"9"
4531,4531,"4531","Bahrain","#cocacola ❤",NA,0,"9"
4532,4532,"4532",NA,"#beer#pyramide#rangement#cocacola",NA,0,"9"
4533,4533,"4533",NA,"#cocacola #dring #pictureofday #picoftheday  #picture #instagram #instago  #good #fun",NA,2,"9"
4534,4534,"4534",NA,"Zravn kosila paše #cocacola #family",NA,1,"9"
4535,4535,"4535",NA,"I found yours!!!! @melou_led ❤ #cocacola #yours #bottle #name",NA,2,"9"
4536,4536,"4536","Italy","La #mamma è sempre la #mamma ❤ #cocacola","23893",1,"9"
4537,4537,"4537","Austria","#me #myself #cocacola","5580",1,"9"
4538,4538,"4538",NA,"انت مو انت وانت عطشان @memaith hahahaha #cocacola #drink #  #manicure #nice #color #going #home",NA,3,"9"
4539,4539,"4539","Bahrain","Congratulations bashar ,, ",NA,87,"5"
4540,4540,"4540","France","MY NAME IS MY NAME #Nounouh #cajou #pécan #Nouhad #nickname #cocacola #coke","75008",0,"9"
4541,4541,"4541",NA,"J'ai cherché mon prénom mais j'ai pas trouvé :/",NA,1,"10"
4542,4542,"4542",NA,"#teile #dein #cocacola #mit #deinem #hawara #share #and #drink #goodthing  #tagsforlike #t4l #f4l #f4f #followforlike  #followforfollow #like",NA,7,"9"
4543,4543,"4543","Italy","#condividi#questa#cocacola#con#pigna#tondo#preits#bobo#tutto#tranne#che#studiare#maturità","40064",10,"1"
4544,4544,"4544",NA,"#Cocacola #luminosa!!",NA,3,"9"
4545,4545,"4545","Spain","Mi comida #mc #only #camel #1955 #potatoes #cocacola","08223",1,"9"
4546,4546,"4546",NA,NA,NA,77,"7"
4547,4547,"4547",NA,"#coke #cocacola #love #smile #fun #shop #lol",NA,1,"9"
4548,4548,"4548",NA,"#sardegna #carbonia #cocacola #sun #30c° #personal #fun #andrea",NA,2,"9"
4549,4549,"4549",NA,"Ik heb een populaire naam! Maar dit flesje niet gekocht. #shareacoke #cocacola",NA,0,"9"
4550,4550,"4550",NA,"Koksi teeme... :) #rum #cocacola #lime #sugar #sweet #drink #drank #drunk #straws #good",NA,5,"9"
4551,4551,"4551","Hungary","Moments #drinking #cocacola #onthebus #michaelkors #MK #newnails #ivettnails #reading #niccifrench","9700",1,"1"
4552,4552,"4552","Italy","Condivido solo con lui ! #tagsforlikes #love #cocacola #TFLers #share #photooftheday #20likes #amazing #followme #follow4follow #like4like #look #instalike #igers #picoftheday #drink #lucky #instafollow #like #best #coke #bestoftheday #instacool #instago #myname #followme #colorful #style #swag","80122",11,"10"
4553,4553,"4553",NA,"#cocacola #amore #rosso #love #bag #borsa #twinset ❤",NA,0,"9"
4554,4554,"4554","France"," #CocaCola #Hipstamatic #HelgaViking #Inas1935","27620",0,"9"
4555,4555,"4555",NA,"Buon appetito ♡ @francescacognetta #love #cocacola #goodlunch",NA,2,"1"
4556,4556,"4556",NA,"My personal Coca Cola!!",NA,67,"10"
4557,4557,"4557",NA,"Here I am #cocacola #giulietta! @alice1091 ♥",NA,0,"9"
4558,4558,"4558","Ireland","#bottle #coke #cocacola #alison #share #friend #foundit #hard #name #awesome @ally_maloney @allyroxbo1 @princess_ali_daly","5",0,"1"
4559,4559,"4559",NA,"Meanwhile in Main Market #Lahore 
Thandi #coke model gharam :D #advertisement #cocacola #branding http://t.co/CSyIdet9VZ",NA,NA,NA
4560,4560,"4560",NA,"#shareacokewith #jessica #jessie #jess #name #happy #lovethis #love #jessie5678 #coke #cocacola #instagram #instadraw #instadance #instamusic #instadaily #instafame #instagood #instalove #instafunny #yay #jessie_ashton",NA,4,"1"
4561,4561,"4561",NA,"What's the best? I prefer Skopsko :))) #cocacola #skopsko #zlatendab",NA,0,"9"
4562,4562,"4562",NA,"#cocacola #drink #original #glass #bottle #coke #regular #coke #bar #work #instawork #instapic #instadaily #instadrink #instawanker",NA,2,"9"
4563,4563,"4563","Hungary","#fanta#fantagrape#drpepper#drpeppercherry#hawaiianpunch#cocacola#cocacolavanilla#welchs#welchsgrape","2146",0,"9"
4564,4564,"4564",NA,"Ja pikica mickena :D #little#sweet#sugarfree#cocacola#zero ✨",NA,0,"9"
4565,4565,"4565",NA,"#CocaCola #Share #Léa #Poulette #<3 #NailsArt #OmbreGradientNails #Pink",NA,0,"9"
4566,4566,"4566",NA,"What i call fat #chocolate #chocolate fingers #cocacola #coke #cadbury",NA,2,"1"
4567,4567,"4567",NA,"#nao foi isso que escolhi pro dia dos namorados.. Mas ta valendo..kkkkk""#estudo#cocacola#comida#1quilodepastel#newhouse#friends#detentas#nerds#sqn..kk""",NA,0,"9"
4568,4568,"4568",NA,"#coke #cocacola #hero #flower #daisy #summer #photooftheday",NA,3,"9"
4569,4569,"4569",NA,"#good #morning #peolpe #glasses #bed #bed #bed #dream #home #instapic #instarican #doubletap #tv #cocacola",NA,5,"9"
4570,4570,"4570",NA,"#Cocacola",NA,1,"9"
4571,4571,"4571",NA,"#cocacola#city
#StadtGallerin#fad
#time#life#HAWARA#swag
#shoes#miau#hallo#schwaz#joo#bye … XD",NA,0,"9"
